id,book_id,character_id,name,created_at,updated_at
182,9,000092c4,翼,2019/9/6 19:32,2019/9/6 19:32
183,9,000092d6,熊,2019/9/6 19:32,2019/9/6 19:32
184,9,0000934c,男A,2019/9/6 19:32,2019/9/6 19:32
185,9,0000939e,ペンションのオーナー,2019/9/6 19:32,2019/9/6 19:32
186,9,000093dd,ゆーすけ,2019/9/6 19:32,2019/9/6 19:32
187,9,000093df,女C,2019/9/6 19:32,2019/9/6 19:32
188,9,000093eb,まりあ,2019/9/6 19:32,2019/9/6 19:32
189,9,00009453,女E,2019/9/6 19:32,2019/9/6 19:32
190,9,0000945a,女D,2019/9/6 19:32,2019/9/6 19:32
191,9,00009466,タメゴロー,2019/9/6 19:32,2019/9/6 19:32
192,9,00009695,奇術部女子部員A,2019/9/6 19:32,2019/9/6 19:32
193,9,00009699,エリカ,2019/9/6 19:32,2019/9/6 19:32
194,9,0000969f,上原ユーリー,2019/9/6 19:32,2019/9/6 19:32
195,9,000096a8,樺染次郎,2019/9/6 19:32,2019/9/6 19:32
196,9,000096bd,奇術部女子部員B,2019/9/6 19:32,2019/9/6 19:32
197,9,00009759,上原ユーリーの母,2019/9/6 19:32,2019/9/6 19:32
198,9,000097c2,神様,2019/9/6 19:32,2019/9/6 19:32
199,9,0000985b,男B,2019/9/6 19:32,2019/9/6 19:32
200,9,0000985d,女H,2019/9/6 19:32,2019/9/6 19:32
201,9,00009860,男C,2019/9/6 19:32,2019/9/6 19:32
202,9,0000986a,女F,2019/9/6 19:32,2019/9/6 19:32
203,9,0000986e,女G,2019/9/6 19:32,2019/9/6 19:32
204,9,000098b0,男E,2019/9/6 19:32,2019/9/6 19:32
205,9,000098b3,女I,2019/9/6 19:32,2019/9/6 19:32
206,9,000098bb,ジャグラー,2019/9/6 19:32,2019/9/6 19:32
207,9,000098c4,男D,2019/9/6 19:32,2019/9/6 19:32
208,9,000098fe,女K,2019/9/6 19:32,2019/9/6 19:32
209,9,00009906,女J,2019/9/6 19:32,2019/9/6 19:32
210,9,00009950,大会スタッフ,2019/9/6 19:32,2019/9/6 19:32
211,9,00009987,大会司会者,2019/9/6 19:32,2019/9/6 19:32
212,9,000099a6,大会審査員男性A,2019/9/6 19:32,2019/9/6 19:32
213,9,000099a8,大会観客女性B,2019/9/6 19:32,2019/9/6 19:32
214,9,000099b4,大会観客女性D,2019/9/6 19:32,2019/9/6 19:32
215,9,000099b9,大会観客女性A,2019/9/6 19:32,2019/9/6 19:32
216,9,000099bd,大会審査員長,2019/9/6 19:32,2019/9/6 19:32
217,9,000099d0,大会観客女性C,2019/9/6 19:32,2019/9/6 19:32
218,9,00009a08,大会審査員男性B,2019/9/6 19:32,2019/9/6 19:32
219,9,00009a0e,大会審査員女性,2019/9/6 19:32,2019/9/6 19:32
220,9,00009a45,奇術部女子部員C,2019/9/6 19:32,2019/9/6 19:32
221,9,00009a96,花咲すずめ,2019/9/6 19:32,2019/9/6 19:32
222,9,00009ace,南方昴,2019/9/6 19:32,2019/9/6 19:32
223,9,00009ae4,花咲すずめの友人女子A,2019/9/6 19:32,2019/9/6 19:32
224,9,00009aea,花咲すずめの友人女子B,2019/9/6 19:32,2019/9/6 19:32
225,9,00009b1c,花咲すずめの守護霊,2019/9/6 19:32,2019/9/6 19:32
226,9,00009b78,男子生徒A,2019/9/6 19:32,2019/9/6 19:32
227,9,00009b7a,男子生徒B,2019/9/6 19:32,2019/9/6 19:32
228,9,00009ba7,男子生徒C,2019/9/6 19:32,2019/9/6 19:32
229,9,00009baf,男子生徒D,2019/9/6 19:32,2019/9/6 19:32
230,9,00009c9b,警察官Bの守護霊,2019/9/6 19:32,2019/9/6 19:32
231,9,00009cc1,警察官B,2019/9/6 19:32,2019/9/6 19:32
232,9,00009d00,おばけA,2019/9/6 19:32,2019/9/6 19:32
233,9,00009d23,おばけD,2019/9/6 19:32,2019/9/6 19:32
234,9,00009d30,おばけC,2019/9/6 19:32,2019/9/6 19:32
235,9,00009d40,おばけB,2019/9/6 19:32,2019/9/6 19:32
236,9,00009e08,女L,2019/9/6 19:32,2019/9/6 19:32
237,9,00009e28,うえだ美貴,2019/9/6 19:32,2019/9/6 19:32
238,9,00009e30,うえだ美貴の担当編集者,2019/9/6 19:32,2019/9/6 19:32
239,9,00009e57,リラ＝マクレイガー＝倉木,2019/9/6 19:32,2019/9/6 19:32
240,9,00009e59,浅見新太郎,2019/9/6 19:32,2019/9/6 19:32
241,9,00009e5b,浅見所長,2019/9/6 19:32,2019/9/6 19:32
242,9,00009ed6,アキラ,2019/9/6 19:32,2019/9/6 19:32
243,9,0000a0ab,屋敷の主人,2019/9/6 19:32,2019/9/6 19:32
244,9,0000a0b2,屋敷の家政婦,2019/9/6 19:32,2019/9/6 19:32
245,9,0000a11f,魔物,2019/9/6 19:32,2019/9/6 19:32
246,10,0000a1b5,男A,2019/9/6 19:32,2019/9/6 19:32
247,10,0000a1c9,シェイン・ベルモンド,2019/9/6 19:32,2019/9/6 19:32
248,10,0000a1d4,セリーヌ,2019/9/6 19:32,2019/9/6 19:32
249,10,0000a1d7,ロラン,2019/9/6 19:32,2019/9/6 19:32
250,10,0000a208,カミュ,2019/9/6 19:32,2019/9/6 19:32
251,10,0000a21e,ネズミ,2019/9/6 19:32,2019/9/6 19:32
252,10,0000a26d,使用人A,2019/9/6 19:32,2019/9/6 19:32
253,10,0000a27e,男B,2019/9/6 19:32,2019/9/6 19:32
254,10,0000a434,ベルモンドの父,2019/9/6 19:32,2019/9/6 19:32
255,10,0000a437,ベルモンドの母,2019/9/6 19:32,2019/9/6 19:32
256,10,0000a442,the other,2019/9/6 19:32,2019/9/6 19:32
257,10,0000a44b,老修道士,2019/9/6 19:32,2019/9/6 19:32
258,10,0000a453,女A,2019/9/6 19:32,2019/9/6 19:32
259,10,0000a591,サータル公爵,2019/9/6 19:32,2019/9/6 19:32
260,10,0000a69f,マシュワル,2019/9/6 19:32,2019/9/6 19:32
261,10,0000a88d,アンドレ,2019/9/6 19:32,2019/9/6 19:32
262,10,0000a89e,ジョルジュ,2019/9/6 19:32,2019/9/6 19:32
263,10,0000a933,ヴェシィ,2019/9/6 19:32,2019/9/6 19:32
264,10,0000a9c7,クロエ,2019/9/6 19:32,2019/9/6 19:32
265,10,0000aab0,ベスコル,2019/9/6 19:32,2019/9/6 19:32
266,10,0000ab12,仮面の男,2019/9/6 19:32,2019/9/6 19:32
267,10,0000ab28,ブッチ,2019/9/6 19:32,2019/9/6 19:32
268,10,0000ab2d,ゴシィスマ,2019/9/6 19:32,2019/9/6 19:32
269,10,0000ab32,親衛隊A,2019/9/6 19:32,2019/9/6 19:32
270,10,0000ab3f,バレアー,2019/9/6 19:32,2019/9/6 19:32
271,10,0000abe0,ゴゴーシュ,2019/9/6 19:32,2019/9/6 19:32
272,10,0000ac03,ドドルワ,2019/9/6 19:32,2019/9/6 19:32
273,11,0000b31a,斉藤つとむ,2019/9/6 19:32,2019/9/6 19:32
274,11,0000b31e,本郷勇一,2019/9/6 19:32,2019/9/6 19:32
275,11,0000b320,大貫アキラ,2019/9/6 19:32,2019/9/6 19:32
276,11,0000b32a,流石したたか,2019/9/6 19:32,2019/9/6 19:32
277,11,0000b333,本田原海,2019/9/6 19:32,2019/9/6 19:32
278,11,0000b335,Other,2019/9/6 19:32,2019/9/6 19:32
279,11,0000b375,流石あざやか,2019/9/6 19:32,2019/9/6 19:32
280,11,0000b3cf,流石おろそか,2019/9/6 19:32,2019/9/6 19:32
281,11,0000b3f5,流石おちゃらか,2019/9/6 19:32,2019/9/6 19:32
282,11,0000b4ab,流石しとやか,2019/9/6 19:32,2019/9/6 19:32
283,11,0000b598,水越けいこ,2019/9/6 19:32,2019/9/6 19:32
284,11,0000b8d7,いじめっ子A,2019/9/6 19:32,2019/9/6 19:32
285,11,0000b938,いじめっ子Aの兄,2019/9/6 19:32,2019/9/6 19:32
286,11,0000c2a7,流石あさはか,2019/9/6 19:32,2019/9/6 19:32
287,11,0000c6ba,校長先生,2019/9/6 19:32,2019/9/6 19:32
288,11,0000ce12,本田原空,2019/9/6 19:32,2019/9/6 19:32
289,12,0000d543,弥吉,2019/9/6 19:33,2019/9/6 19:33
290,12,0000d545,銀平,2019/9/6 19:33,2019/9/6 19:33
291,12,0000d548,お兼,2019/9/6 19:33,2019/9/6 19:33
292,12,0000d558,お光,2019/9/6 19:33,2019/9/6 19:33
293,12,0000d55b,八丁堀,2019/9/6 19:33,2019/9/6 19:33
294,12,0000d55f,役人２,2019/9/6 19:33,2019/9/6 19:33
295,12,0000d57a,鉄扇,2019/9/6 19:33,2019/9/6 19:33
296,12,0000d57d,Other,2019/9/6 19:33,2019/9/6 19:33
297,12,0000d594,すずめ,2019/9/6 19:33,2019/9/6 19:33
298,12,0000d5b5,おばちゃん,2019/9/6 19:33,2019/9/6 19:33
299,12,0000d5e2,医者,2019/9/6 19:33,2019/9/6 19:33
300,12,0000d606,役人３,2019/9/6 19:33,2019/9/6 19:33
301,12,0000d65c,お幸,2019/9/6 19:33,2019/9/6 19:33
302,12,0000d695,佐川亥朴,2019/9/6 19:33,2019/9/6 19:33
303,12,0000d6ef,役人４,2019/9/6 19:33,2019/9/6 19:33
304,12,0000d6f8,役人５,2019/9/6 19:33,2019/9/6 19:33
305,12,0000d764,大黒屋の息子,2019/9/6 19:33,2019/9/6 19:33
306,12,0000d779,大黒屋の妻,2019/9/6 19:33,2019/9/6 19:33
307,12,0000d781,大黒屋,2019/9/6 19:33,2019/9/6 19:33
308,12,0000d7bd,西念,2019/9/6 19:33,2019/9/6 19:33
309,12,0000d88d,骨董屋,2019/9/6 19:33,2019/9/6 19:33
310,12,0000d8b9,すられた人,2019/9/6 19:33,2019/9/6 19:33
311,12,0000d8bc,慎悟,2019/9/6 19:33,2019/9/6 19:33
312,12,0000d8e2,Other（スリ）,2019/9/6 19:33,2019/9/6 19:33
313,12,0000d8ef,三吉,2019/9/6 19:33,2019/9/6 19:33
314,12,0000d8fd,スリの親玉,2019/9/6 19:33,2019/9/6 19:33
315,12,0000d996,赤穂浪士のボス,2019/9/6 19:33,2019/9/6 19:33
316,12,0000d9b8,Other（赤穂浪士）,2019/9/6 19:33,2019/9/6 19:33
317,12,0000da90,慎悟の母,2019/9/6 19:33,2019/9/6 19:33
318,12,0000dcc0,Other（役人）,2019/9/6 19:33,2019/9/6 19:33
319,12,0000dcea,殺された役人,2019/9/6 19:33,2019/9/6 19:33
320,12,0000dd13,お鶴,2019/9/6 19:33,2019/9/6 19:33
321,12,0000dd75,大吉屋,2019/9/6 19:33,2019/9/6 19:33
322,12,0000dd7e,お鶴の仲間,2019/9/6 19:33,2019/9/6 19:33
323,12,0000ddb1,駕籠かき１,2019/9/6 19:33,2019/9/6 19:33
324,12,0000ddb5,駕籠かき２,2019/9/6 19:33,2019/9/6 19:33
325,12,0000ddbc,田辺,2019/9/6 19:33,2019/9/6 19:33
326,12,0000ddc0,かめやの人,2019/9/6 19:33,2019/9/6 19:33
327,12,0000deb9,Other(大吉屋の手下）,2019/9/6 19:33,2019/9/6 19:33
328,12,0000decd,ピー太郎,2019/9/6 19:33,2019/9/6 19:33
329,12,0000e09d,作者,2019/9/6 19:33,2019/9/6 19:33
330,12,0000e0a0,お露,2019/9/6 19:33,2019/9/6 19:33
331,12,0000e0b1,あおきてつお,2019/9/6 19:33,2019/9/6 19:33
332,12,0000e0d0,お露の父,2019/9/6 19:33,2019/9/6 19:33
333,12,0000e0d3,小早内数馬,2019/9/6 19:33,2019/9/6 19:33
334,12,0000e0e3,お露（人形）,2019/9/6 19:33,2019/9/6 19:33
335,12,0000e0f4,お露の母,2019/9/6 19:33,2019/9/6 19:33
336,12,0000e10e,萩原新三郎,2019/9/6 19:33,2019/9/6 19:33
337,12,0000e1c1,喜作,2019/9/6 19:33,2019/9/6 19:33
338,12,0000e42e,山下京子,2019/9/6 19:33,2019/9/6 19:33
339,12,0000e431,勝海舟,2019/9/6 19:33,2019/9/6 19:33
340,12,0000e440,山岡,2019/9/6 19:33,2019/9/6 19:33
341,12,0000e460,そば屋,2019/9/6 19:33,2019/9/6 19:33
342,12,0000e4ff,長岡,2019/9/6 19:33,2019/9/6 19:33
343,12,0000e502,堀田,2019/9/6 19:33,2019/9/6 19:33
344,12,0000e557,阿部,2019/9/6 19:33,2019/9/6 19:33
345,12,0000e892,仁左衛門,2019/9/6 19:33,2019/9/6 19:33
346,12,0000e8b7,鉄扇（幼少期）,2019/9/6 19:33,2019/9/6 19:33
347,12,0000e8b9,冷扇,2019/9/6 19:33,2019/9/6 19:33
348,12,0000e8f8,ひばり,2019/9/6 19:33,2019/9/6 19:33
349,12,0000e90a,温扇,2019/9/6 19:33,2019/9/6 19:33
350,12,0000e980,おつね,2019/9/6 19:33,2019/9/6 19:33
351,12,0000e9c9,茶店の主人,2019/9/6 19:33,2019/9/6 19:33
352,12,0000ea4d,風来亭金扇,2019/9/6 19:33,2019/9/6 19:33
353,12,0000ea4f,三吉（幼少期）,2019/9/6 19:33,2019/9/6 19:33
354,12,0000ea92,同心,2019/9/6 19:33,2019/9/6 19:33
355,12,0000eb60,茶店の跡継ぎ,2019/9/6 19:33,2019/9/6 19:33
356,13,0000ecb7,堀田兵衛,2019/9/6 19:33,2019/9/6 19:33
357,13,0000ed01,お天気おねーさん,2019/9/6 19:33,2019/9/6 19:33
358,13,0000ed1a,大家のオバハン,2019/9/6 19:33,2019/9/6 19:33
359,13,0000ed39,エリー,2019/9/6 19:33,2019/9/6 19:33
360,13,0000ed7b,佐渡,2019/9/6 19:33,2019/9/6 19:33
361,13,0000eda9,茜,2019/9/6 19:33,2019/9/6 19:33
362,13,0000edad,街子,2019/9/6 19:33,2019/9/6 19:33
363,13,0000ee8f,ヒョエ,2019/9/6 19:33,2019/9/6 19:33
364,13,0000eef1,田野,2019/9/6 19:33,2019/9/6 19:33
365,13,0000eef3,園,2019/9/6 19:33,2019/9/6 19:33
366,13,0000ef18,Ｏｔｈｅｒ,2019/9/6 19:33,2019/9/6 19:33
367,13,0000effa,佐渡の母,2019/9/6 19:33,2019/9/6 19:33
368,13,0000f01b,佐渡の妹,2019/9/6 19:33,2019/9/6 19:33
369,13,0000f024,佐渡の父,2019/9/6 19:33,2019/9/6 19:33
370,13,0000f04d,萩原玄,2019/9/6 19:33,2019/9/6 19:33
371,13,0000f096,イエス,2019/9/6 19:33,2019/9/6 19:33
372,13,0000f0a2,しのぶ,2019/9/6 19:33,2019/9/6 19:33
373,13,0000f0a4,まこと,2019/9/6 19:33,2019/9/6 19:33
374,13,0000f0c1,豊川進也,2019/9/6 19:33,2019/9/6 19:33
